periode_data,periode_pemantauan,bulan_sampling,jenis_lokasi,lokasi_sampling,latitude,longitude,kelompok_parameter,parameter,baku_mutu,hasil_pengukuran,kondisi
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Kimia,"Fenol Total",mg/L,"< 0.0008",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Kimia,PAH,mg/L,"< 0.0001",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Kimia,PCB,µg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Kimia,Surfaktan,mg/L,"< 0.01",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Kimia,"Minyak dan Lemak",mg/L,"< 1",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Kimia,BHC,µg/L,"< 0.4",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Kimia,Aldrin/dieldrin,µg/L,"< 0.2",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Kimia,Chlordane,µg/L,"< 0.2",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Kimia,DDT,µg/L,"< 0.04",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Kimia,Heptachlor,µg/L,"< 0.04",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Kimia,Lindane,µg/L,"< 0.2",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Kimia,Methoxy-chlor,µg/L,"< 0.005",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Kimia,Endrin,µg/L,"< 0.08",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Kimia,Toxaphan,µg/L,"< 0.1",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Kimia,TBT,µg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,"Logam Berat","Air raksa (Hg)",mg/L,0.0005,Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,"Logam Berat","Kromium heksavalent (Cr(VI))",mg/L,"< 0.005",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,"Logam Berat","Arsen (As)",mg/L,0.0028,Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,"Logam Berat","Kadmium (Cd)",mg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,"Logam Berat","Tembaga (Cu)",mg/L,"< 0.005",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,"Logam Berat","Timbal (Pb)",mg/L,0.0050,Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,"Logam Berat","Seng (Zn)",mg/L,"< 0.020",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,"Logam Berat","Nikel (Ni)",mg/L,0.0030,Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Biologi,"Fecal coliform","Jml/100 mL","< 1.1",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Biologi,"Coliform (total)","Jml/100 mL","< 1.1",Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Biologi,Salmonella,CFU/mL,0,Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,Biologi,Fitoplankton,Sel/mL,5.599,Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,"Indek Kualitas Air","Indeks Pencemaran (IP)",N/A,0.75,Baik
2024,"Periode 2",8,Teluk,A1,-5.994527768,106.7056944,"Indek Kualitas Air","Status Indeks (IP)",N/A,Baik,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Fisik,Suhu,oC,29,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Fisik,Kecerahan,meter,5,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Fisik,Bau,N/A,alami,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Fisik,Kekeruhan,NTU,1.14,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Fisik,TSS,mg/L,7.27,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Fisik,Sampah,N/A,N/A,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Fisik,"Lapisan Minyak",N/A,N/A,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,pH,N/A,8.15,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,Salinitas,N/A,30,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,"Oksigen terlarut (DO)",mg/L,6.57,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,BOD5,mg/L,9.92,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,"Amonia total",mg/L,0.046,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,Orto-fosfat,mg/L,0.0138,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,Nitrat,mg/L,0.0138,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,Sianida,mg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,Sulfida,mg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,TPH,mg/L,"< 0.02",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,"Fenol Total",mg/L,"< 0.0008",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,PAH,mg/L,"< 0.0001",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,PCB,µg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,Surfaktan,mg/L,"< 0.01",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,"Minyak dan Lemak",mg/L,"< 1",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,BHC,µg/L,"< 0.4",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,Aldrin/dieldrin,µg/L,"< 0.2",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,Chlordane,µg/L,"< 0.2",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,DDT,µg/L,"< 0.04",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,Heptachlor,µg/L,"< 0.04",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,Lindane,µg/L,"< 0.2",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,Methoxy-chlor,µg/L,"< 0.005",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,Endrin,µg/L,"< 0.08",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,Toxaphan,µg/L,"< 0.1",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Kimia,TBT,µg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,"Logam Berat","Air raksa (Hg)",mg/L,0.0005,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,"Logam Berat","Kromium heksavalent (Cr(VI))",mg/L,"< 0.005",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,"Logam Berat","Arsen (As)",mg/L,0.0015,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,"Logam Berat","Kadmium (Cd)",mg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,"Logam Berat","Tembaga (Cu)",mg/L,"< 0.005",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,"Logam Berat","Timbal (Pb)",mg/L,0.0030,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,"Logam Berat","Seng (Zn)",mg/L,"< 0.020",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,"Logam Berat","Nikel (Ni)",mg/L,0.0030,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Biologi,"Fecal coliform","Jml/100 mL","< 1.1",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Biologi,"Coliform (total)","Jml/100 mL","< 1.1",Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Biologi,Salmonella,CFU/mL,0,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,Biologi,Fitoplankton,Sel/mL,8.948,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,"Indek Kualitas Air","Indeks Pencemaran (IP)",N/A,0.69,Baik
2024,"Periode 2",8,Teluk,A2,-5.983527778,106.7473056,"Indek Kualitas Air","Status Indeks (IP)",N/A,Baik,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Fisik,Suhu,oC,28.5,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Fisik,Kecerahan,meter,4,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Fisik,Bau,N/A,alami,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Fisik,Kekeruhan,NTU,1.21,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Fisik,TSS,mg/L,"< 2.5",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Fisik,Sampah,N/A,N/A,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Fisik,"Lapisan Minyak",N/A,N/A,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,pH,N/A,8.12,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,Salinitas,N/A,30,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,"Oksigen terlarut (DO)",mg/L,6.24,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,BOD5,mg/L,6.14,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,"Amonia total",mg/L,0.019,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,Orto-fosfat,mg/L,0.0053,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,Nitrat,mg/L,0.0218,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,Sianida,mg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,Sulfida,mg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,TPH,mg/L,"< 0.02",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,"Fenol Total",mg/L,"< 0.0008",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,PAH,mg/L,"< 0.0001",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,PCB,µg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,Surfaktan,mg/L,"< 0.01",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,"Minyak dan Lemak",mg/L,"< 1",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,BHC,µg/L,"< 0.4",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,Aldrin/dieldrin,µg/L,"< 0.2",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,Chlordane,µg/L,"< 0.2",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,DDT,µg/L,"< 0.04",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,Heptachlor,µg/L,"< 0.04",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,Lindane,µg/L,"< 0.2",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,Methoxy-chlor,µg/L,"< 0.005",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,Endrin,µg/L,"< 0.08",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,Toxaphan,µg/L,"< 0.1",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Kimia,TBT,µg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,"Logam Berat","Air raksa (Hg)",mg/L,0.0005,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,"Logam Berat","Kromium heksavalent (Cr(VI))",mg/L,"< 0.005",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,"Logam Berat","Arsen (As)",mg/L,0.0032,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,"Logam Berat","Kadmium (Cd)",mg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,"Logam Berat","Tembaga (Cu)",mg/L,"< 0.005",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,"Logam Berat","Timbal (Pb)",mg/L,0.0050,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,"Logam Berat","Seng (Zn)",mg/L,"< 0.020",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,"Logam Berat","Nikel (Ni)",mg/L,0.0030,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Biologi,"Fecal coliform","Jml/100 mL","< 1.1",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Biologi,"Coliform (total)","Jml/100 mL","< 1.1",Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Biologi,Salmonella,CFU/mL,0,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,Biologi,Fitoplankton,Sel/mL,4.136,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,"Indek Kualitas Air","Indeks Pencemaran (IP)",N/A,0.57,Baik
2024,"Periode 2",8,Teluk,A3,-5.972472215,106.7889723,"Indek Kualitas Air","Status Indeks (IP)",N/A,Baik,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Fisik,Suhu,oC,29.1,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Fisik,Kecerahan,meter,6,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Fisik,Bau,N/A,alami,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Fisik,Kekeruhan,NTU,1.13,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Fisik,TSS,mg/L,"< 2.5",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Fisik,Sampah,N/A,N/A,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Fisik,"Lapisan Minyak",N/A,N/A,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,pH,N/A,8.11,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,Salinitas,N/A,30.8,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,"Oksigen terlarut (DO)",mg/L,6.21,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,BOD5,mg/L,5.95,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,"Amonia total",mg/L,"< 0.01",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,Orto-fosfat,mg/L,0.0049,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,Nitrat,mg/L,0.0225,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,Sianida,mg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,Sulfida,mg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,TPH,mg/L,"< 0.02",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,"Fenol Total",mg/L,"< 0.0008",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,PAH,mg/L,"< 0.0001",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,PCB,µg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,Surfaktan,mg/L,"< 0.01",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,"Minyak dan Lemak",mg/L,"< 1",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,BHC,µg/L,"< 0.4",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,Aldrin/dieldrin,µg/L,"< 0.2",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,Chlordane,µg/L,"< 0.2",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,DDT,µg/L,"< 0.04",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,Heptachlor,µg/L,"< 0.04",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,Lindane,µg/L,"< 0.2",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,Methoxy-chlor,µg/L,"< 0.005",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,Endrin,µg/L,"< 0.08",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,Toxaphan,µg/L,"< 0.1",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Kimia,TBT,µg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,"Logam Berat","Air raksa (Hg)",mg/L,0.0005,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,"Logam Berat","Kromium heksavalent (Cr(VI))",mg/L,"< 0.005",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,"Logam Berat","Arsen (As)",mg/L,0.0017,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,"Logam Berat","Kadmium (Cd)",mg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,"Logam Berat","Tembaga (Cu)",mg/L,"< 0.005",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,"Logam Berat","Timbal (Pb)",mg/L,0.0050,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,"Logam Berat","Seng (Zn)",mg/L,"< 0.020",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,"Logam Berat","Nikel (Ni)",mg/L,0.0030,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Biologi,"Fecal coliform","Jml/100 mL","< 1.1",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Biologi,"Coliform (total)","Jml/100 mL","< 1.1",Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Biologi,Salmonella,CFU/mL,0,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,Biologi,Fitoplankton,Sel/mL,5.23,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,"Indek Kualitas Air","Indeks Pencemaran (IP)",N/A,0.47,Baik
2024,"Periode 2",8,Teluk,A4,-5.964000039,106.8335556,"Indek Kualitas Air","Status Indeks (IP)",N/A,Baik,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Fisik,Suhu,oC,29.7,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Fisik,Kecerahan,meter,5,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Fisik,Bau,N/A,alami,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Fisik,Kekeruhan,NTU,1.18,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Fisik,TSS,mg/L,"< 2.5",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Fisik,Sampah,N/A,N/A,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Fisik,"Lapisan Minyak",N/A,N/A,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,pH,N/A,7.7,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,Salinitas,N/A,29,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,"Oksigen terlarut (DO)",mg/L,7.07,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,BOD5,mg/L,10.2,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,"Amonia total",mg/L,0.061,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,Orto-fosfat,mg/L,0.0066,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,Nitrat,mg/L,0.0205,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,Sianida,mg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,Sulfida,mg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,TPH,mg/L,"< 0.02",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,"Fenol Total",mg/L,"< 0.0008",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,PAH,mg/L,"< 0.0001",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,PCB,µg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,Surfaktan,mg/L,"< 0.01",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,"Minyak dan Lemak",mg/L,"< 1",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,BHC,µg/L,"< 0.4",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,Aldrin/dieldrin,µg/L,"< 0.2",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,Chlordane,µg/L,"< 0.2",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,DDT,µg/L,"< 0.04",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,Heptachlor,µg/L,"< 0.04",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,Lindane,µg/L,"< 0.2",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,Methoxy-chlor,µg/L,"< 0.005",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,Endrin,µg/L,"< 0.08",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,Toxaphan,µg/L,"< 0.1",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Kimia,TBT,µg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,"Logam Berat","Air raksa (Hg)",mg/L,0.0005,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,"Logam Berat","Kromium heksavalent (Cr(VI))",mg/L,"< 0.005",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,"Logam Berat","Arsen (As)",mg/L,0.0018,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,"Logam Berat","Kadmium (Cd)",mg/L,"< 0.001",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,"Logam Berat","Tembaga (Cu)",mg/L,"< 0.005",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,"Logam Berat","Timbal (Pb)",mg/L,0.0020,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,"Logam Berat","Seng (Zn)",mg/L,"< 0.020",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,"Logam Berat","Nikel (Ni)",mg/L,0.0030,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Biologi,"Fecal coliform","Jml/100 mL","< 1.1",Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Biologi,"Coliform (total)","Jml/100 mL",9,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Biologi,Salmonella,CFU/mL,0,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,Biologi,Fitoplankton,Sel/mL,13.734,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,"Indek Kualitas Air","Indeks Pencemaran (IP)",N/A,0.38,Baik
2024,"Periode 2",8,Teluk,A5,-5.952805588,106.8777778,"Indek Kualitas Air","Status Indeks (IP)",N/A,Baik,Baik
2024,"Periode 2",8,Teluk,A6,-5.941888914,106.9222778,Fisik,Suhu,oC,29.2,Baik
2024,"Periode 2",8,Teluk,A6,-5.941888914,106.9222778,Fisik,Kecerahan,meter,5,Baik
2024,"Periode 2",8,Teluk,A6,-5.941888914,106.9222778,Fisik,Bau,N/A,alami,Baik
2024,"Periode 2",8,Teluk,A6,-5.941888914,106.9222778,Fisik,Kekeruhan,NTU,1.49,Baik
2024,"Periode 2",8,Teluk,A6,-5.941888914,106.9222778,Fisik,TSS,mg/L,3.08,Baik
2024,"Periode 2",8,Teluk,A6,-5.941888914,106.9222778,Fisik,Sampah,N/A,N/A,Baik
2024,"Periode 2",8,Teluk,A6,-5.941888914,106.9222778,Fisik,"Lapisan Minyak",N/A,N/A,Baik
2024,"Periode 2",8,Teluk,A6,-5.941888914,106.9222778,Kimia,pH,N/A,8.17,Baik
2024,"Periode 2",8,Teluk,A6,-5.941888914,106.9222778,Kimia,Salinitas,N/A,25,Baik
2024,"Periode 2",8,Teluk,A6,-5.941888914,106.9222778,Kimia,"Oksigen terlarut (DO)",mg/L,6.57,Baik
2024,"Periode 2",8,Teluk,A6,-5.941888914,106.9222778,Kimia,BOD5,mg/L,13.9,Baik
2024,"Periode 2",8,Teluk,A6,-5.941888914,106.9222778,Kimia,"Amonia total",mg/L,0.05,Baik
2024,"Periode 2",8,Teluk,A6,-5.941888914,106.9222778,Kimia,Orto-fosfat,mg/L,0.0099,Baik
2024,"Periode 2",8,Teluk,A6,-5.941888914,106.9222778,Kimia,Nitrat,mg/L,0.0212,Baik
